image_path,width,height,class_id,xmin,ymin,xmax,ymax
Handgun\Handgun_USRT_CCTV\PAH2_C2_P3_V2_HB_4_f0084.jpg,1920,1080,1,279.7,342.7,355.7,394.7
Handgun\Handgun_USRT_CCTV\PAH2_C2_P3_V2_HB_4_f0112.jpg,1920,1080,1,515.6,402.9,586.4,453.8
Handgun\Handgun_USRT_CCTV\PAH2_C2_P3_V2_HB_4_f0140.jpg,1920,1080,1,676.5,443.4,742.6,495.4
Handgun\Handgun_USRT_CCTV\PAH2_C2_P3_V2_HB_4_f0168.jpg,1920,1080,1,921.3,489.3,996.0,549.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P3_V2_HB_4_f0196.jpg,1920,1080,1,1261.0,495.0,1348.0,556.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P3_V2_HB_4_f0224.jpg,1920,1080,1,1514.7,491.2,1604.0,553.2
Handgun\Handgun_USRT_CCTV\PAH2_C2_P3_V2_HB_4_f0253.jpg,1920,1080,1,1865.5,551.0,1918.5,615.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_3_f0050.jpg,1920,1080,1,1863.5,218.0,1918.5,286.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_3_f0076.jpg,1920,1080,1,1663.6,241.2,1725.8,309.2
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_3_f0102.jpg,1920,1080,1,1471.9,281.3,1540.8,345.1
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_3_f0128.jpg,1920,1080,1,1298.6,325.8,1375.9,402.7
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_3_f0154.jpg,1920,1080,1,1087.1,398.8,1176.8,485.5
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_3_f0180.jpg,1920,1080,1,809.0,473.4,914.2,571.2
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_3_f0206.jpg,1920,1080,1,452.8,580.6,592.1,701.7
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_3_f0232.jpg,1920,1080,1,0.0,741.0,160.0,858.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_4_f0054.jpg,1920,1080,1,0.0,774.0,139.0,917.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_4_f0083.jpg,1920,1080,1,491.0,582.6,618.8,696.2
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_4_f0112.jpg,1920,1080,1,850.6,472.7,959.0,570.1
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_4_f0142.jpg,1920,1080,1,1141.9,373.3,1226.7,457.4
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_4_f0171.jpg,1920,1080,1,1326.0,310.0,1405.0,385.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_4_f0201.jpg,1920,1080,1,1503.0,257.0,1578.0,322.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_4_f0230.jpg,1920,1080,1,1660.2,229.7,1730.0,287.5
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V1_HB_4_f0260.jpg,1920,1080,1,1861.5,191.0,1918.5,250.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_2_f0053.jpg,1920,1080,1,0.0,686.0,129.0,830.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_2_f0081.jpg,1920,1080,1,447.0,574.0,582.0,692.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_2_f0109.jpg,1920,1080,1,795.2,439.6,911.4,543.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_2_f0137.jpg,1920,1080,1,1048.7,362.0,1141.9,452.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_2_f0166.jpg,1920,1080,1,1235.0,295.3,1306.8,373.5
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_2_f0194.jpg,1920,1080,1,1454.9,266.1,1523.9,334.3
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_2_f0222.jpg,1920,1080,1,1620.3,237.7,1695.7,300.7
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_2_f0251.jpg,1920,1080,1,1852.5,225.0,1918.5,292.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_4_f0054.jpg,1920,1080,1,0.0,787.0,133.0,938.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_4_f0084.jpg,1920,1080,1,461.3,597.7,567.0,717.7
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_4_f0115.jpg,1920,1080,1,773.8,460.2,853.3,558.2
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_4_f0146.jpg,1920,1080,1,1111.6,398.7,1192.3,487.7
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_4_f0176.jpg,1920,1080,1,1354.0,342.0,1428.9,415.6
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_4_f0207.jpg,1920,1080,1,1458.0,263.0,1514.0,332.0
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_4_f0238.jpg,1920,1080,1,1631.3,228.3,1684.4,288.6
Handgun\Handgun_USRT_CCTV\PAH2_C2_P5_V2_HB_4_f0269.jpg,1920,1080,1,1852.5,228.0,1918.5,290.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_1_f0055.jpg,640,480,1,127.0,162.0,148.0,183.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_1_f0071.jpg,640,480,1,161.2,165.2,181.0,185.8
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_1_f0088.jpg,640,480,1,207.0,171.1,229.1,191.3
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_1_f0104.jpg,640,480,1,265.5,178.5,291.0,201.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_1_f0121.jpg,640,480,1,340.2,189.5,371.0,215.2
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_1_f0137.jpg,640,480,1,413.1,205.8,444.6,235.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_1_f0154.jpg,640,480,1,499.4,228.4,534.1,258.1
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_1_f0171.jpg,640,480,1,606.5,259.0,638.5,295.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_4_f0040.jpg,640,480,1,598.0,257.0,636.0,301.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_4_f0055.jpg,640,480,1,506.3,242.0,545.3,275.3
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_4_f0071.jpg,640,480,1,412.0,203.0,444.0,237.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_4_f0087.jpg,640,480,1,352.5,202.0,385.5,228.5
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_4_f0102.jpg,640,480,1,288.0,175.0,318.0,202.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_4_f0118.jpg,640,480,1,227.0,168.0,255.0,192.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_4_f0134.jpg,640,480,1,182.0,169.8,209.6,191.6
Handgun\Handgun_USRT_CCTV\PAH3_C1_P1_V1_HB_4_f0150.jpg,640,480,1,122.0,162.0,147.0,185.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_1_f0045.jpg,640,480,1,74.0,417.0,116.0,478.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_1_f0069.jpg,640,480,1,146.5,364.0,181.5,410.5
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_1_f0093.jpg,640,480,1,189.0,327.8,220.5,365.8
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_1_f0117.jpg,640,480,1,233.1,301.0,258.4,331.6
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_1_f0141.jpg,640,480,1,267.0,282.0,289.0,307.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_1_f0165.jpg,640,480,1,281.4,269.7,302.9,292.7
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_1_f0189.jpg,640,480,1,308.0,257.8,330.5,278.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_1_f0220.jpg,640,480,1,373.0,248.0,393.0,265.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_2_f0052.jpg,640,480,1,372.0,248.0,387.0,266.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_2_f0080.jpg,640,480,1,303.4,259.3,322.6,280.1
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_2_f0102.jpg,640,480,1,261.5,271.0,279.0,294.5
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_2_f0124.jpg,640,480,1,227.5,281.8,252.8,308.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_2_f0146.jpg,640,480,1,188.8,296.7,218.0,327.1
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_2_f0168.jpg,640,480,1,137.8,329.6,169.7,362.6
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_2_f0190.jpg,640,480,1,82.0,367.5,121.5,406.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P2_V1_HB_2_f0213.jpg,640,480,1,0.0,429.0,34.0,470.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_2_f0054.jpg,640,480,1,0.0,186.0,60.0,236.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_2_f0064.jpg,640,480,1,105.0,186.7,175.0,232.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_2_f0074.jpg,640,480,1,240.7,191.7,303.7,237.7
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_2_f0084.jpg,640,480,1,354.0,193.0,413.0,236.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_2_f0094.jpg,640,480,1,444.5,197.8,494.0,237.8
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_2_f0104.jpg,640,480,1,513.2,195.6,557.2,230.6
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_2_f0114.jpg,640,480,1,564.0,193.5,603.0,226.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_2_f0124.jpg,640,480,1,611.5,200.0,638.5,234.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_4_f0045.jpg,640,480,1,0.0,164.0,52.0,206.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_4_f0055.jpg,640,480,1,95.2,166.5,153.8,209.8
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_4_f0066.jpg,640,480,1,190.8,166.2,248.4,205.8
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_4_f0077.jpg,640,480,1,292.7,171.0,349.0,209.7
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_4_f0088.jpg,640,480,1,387.8,165.8,440.5,200.8
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_4_f0099.jpg,640,480,1,480.0,172.0,526.0,208.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_4_f0110.jpg,640,480,1,554.0,175.0,593.0,203.0
Handgun\Handgun_USRT_CCTV\PAH3_C1_P4_V1_HB_4_f0121.jpg,640,480,1,606.0,181.0,636.0,210.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_1_f0055.jpg,1920,1080,1,1819.5,587.0,1918.5,676.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_1_f0079.jpg,1920,1080,1,1479.3,539.0,1564.3,610.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_1_f0103.jpg,1920,1080,1,1196.2,487.7,1281.2,560.7
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_1_f0127.jpg,1920,1080,1,941.7,455.6,1021.1,520.3
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_1_f0151.jpg,1920,1080,1,691.0,432.0,773.0,496.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_1_f0175.jpg,1920,1080,1,473.0,397.0,549.0,460.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_1_f0199.jpg,1920,1080,1,235.3,390.0,311.3,449.3
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_1_f0223.jpg,1920,1080,1,0.0,359.0,71.0,420.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_2_f0058.jpg,1920,1080,1,2.0,346.0,71.0,404.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_2_f0081.jpg,1920,1080,1,264.0,402.0,345.0,463.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_2_f0104.jpg,1920,1080,1,521.0,418.0,602.0,481.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_2_f0127.jpg,1920,1080,1,758.2,442.8,833.3,503.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_2_f0151.jpg,1920,1080,1,1017.3,459.0,1097.8,524.2
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_2_f0174.jpg,1920,1080,1,1252.0,488.0,1340.0,555.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_2_f0197.jpg,1920,1080,1,1510.3,530.0,1602.3,601.3
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V1_HB_2_f0221.jpg,1920,1080,1,1827.5,589.0,1918.5,673.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_1_f0045.jpg,1920,1080,1,1813.0,599.0,1914.0,687.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_1_f0069.jpg,1920,1080,1,1543.0,560.0,1632.0,634.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_1_f0094.jpg,1920,1080,1,1277.3,541.3,1355.0,608.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_1_f0118.jpg,1920,1080,1,994.5,495.0,1085.3,569.5
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_1_f0143.jpg,1920,1080,1,777.6,457.2,850.8,527.4
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_1_f0167.jpg,1920,1080,1,565.2,427.5,639.2,500.3
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_1_f0192.jpg,1920,1080,1,283.2,418.8,361.0,486.8
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_1_f0217.jpg,1920,1080,1,0.0,379.0,80.0,441.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_3_f0041.jpg,1920,1080,1,1824.5,626.0,1918.5,723.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_3_f0069.jpg,1920,1080,1,1530.5,586.0,1625.0,666.1
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_3_f0097.jpg,1920,1080,1,1240.1,544.6,1337.9,623.1
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_3_f0125.jpg,1920,1080,1,949.0,521.0,1044.0,600.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_3_f0153.jpg,1920,1080,1,674.0,471.0,764.0,546.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_3_f0181.jpg,1920,1080,1,457.5,438.5,524.5,512.4
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_3_f0209.jpg,1920,1080,1,229.4,411.6,295.0,476.1
Handgun\Handgun_USRT_CCTV\PAH3_C2_P3_V2_HB_3_f0238.jpg,1920,1080,1,0.0,400.0,77.0,470.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_2_f0069.jpg,1920,1080,1,4.0,851.0,150.0,1007.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_2_f0093.jpg,1920,1080,1,467.8,657.8,591.2,784.5
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_2_f0117.jpg,1920,1080,1,825.9,502.4,930.1,608.3
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_2_f0142.jpg,1920,1080,1,1115.3,411.0,1198.7,507.7
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_2_f0166.jpg,1920,1080,1,1310.0,365.0,1386.0,438.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_2_f0191.jpg,1920,1080,1,1479.0,299.0,1549.0,366.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_2_f0215.jpg,1920,1080,1,1655.6,265.4,1732.0,330.4
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_2_f0240.jpg,1920,1080,1,1852.5,246.0,1918.5,313.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_4_f0049.jpg,1920,1080,1,0.0,784.0,128.0,915.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_4_f0059.jpg,1920,1080,1,201.0,728.0,342.5,854.5
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_4_f0070.jpg,1920,1080,1,382.3,674.0,504.0,789.7
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_4_f0081.jpg,1920,1080,1,558.2,604.7,668.8,700.7
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_4_f0092.jpg,1920,1080,1,725.5,549.5,818.5,635.7
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_4_f0116.jpg,1920,1080,1,997.7,445.0,1048.8,485.2
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_4_f0219.jpg,1920,1080,1,1761.4,243.7,1825.0,295.4
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V1_HB_4_f0230.jpg,1920,1080,1,1858.5,240.0,1918.5,289.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_2_f0051.jpg,1920,1080,1,0.0,840.0,108.0,1020.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_2_f0079.jpg,1920,1080,1,511.7,664.1,643.7,791.9
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_2_f0107.jpg,1920,1080,1,835.5,534.5,932.5,642.5
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_2_f0135.jpg,1920,1080,1,1101.2,425.5,1172.0,517.9
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_2_f0163.jpg,1920,1080,1,1338.0,361.3,1407.6,439.6
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_2_f0191.jpg,1920,1080,1,1515.3,305.1,1581.4,374.7
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_2_f0219.jpg,1920,1080,1,1644.6,260.9,1708.4,325.3
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_2_f0247.jpg,1920,1080,1,1861.5,241.0,1918.5,308.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_4_f0050.jpg,1920,1080,1,0.0,863.0,142.0,994.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_4_f0067.jpg,1920,1080,1,275.0,740.8,406.8,876.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_4_f0085.jpg,1920,1080,1,543.3,627.9,662.4,744.9
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_4_f0102.jpg,1920,1080,1,780.8,549.2,873.0,650.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_4_f0120.jpg,1920,1080,1,976.4,480.3,1036.3,540.3
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_4_f0168.jpg,1920,1080,1,1358.6,354.4,1397.6,398.4
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_4_f0215.jpg,1920,1080,1,1650.1,276.9,1693.2,315.0
Handgun\Handgun_USRT_CCTV\PAH3_C2_P5_V2_HB_4_f0242.jpg,1920,1080,1,1853.5,234.0,1918.5,301.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_2_f0024.jpg,640,480,1,373.0,256.0,387.0,273.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_2_f0055.jpg,640,480,1,305.1,265.3,323.7,284.3
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_2_f0079.jpg,640,480,1,275.2,271.6,297.9,295.1
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_2_f0103.jpg,640,480,1,243.3,285.5,264.0,310.4
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_2_f0128.jpg,640,480,1,204.4,304.4,233.7,331.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_2_f0152.jpg,640,480,1,170.9,329.5,197.8,357.5
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_2_f0176.jpg,640,480,1,94.8,374.2,127.8,409.2
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_2_f0201.jpg,640,480,1,0.0,432.0,37.0,473.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_3_f0127.jpg,640,480,1,266.0,279.0,285.0,293.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_3_f0136.jpg,640,480,1,275.0,275.7,295.7,295.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_3_f0145.jpg,640,480,1,290.0,272.0,313.0,291.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_3_f0154.jpg,640,480,1,302.8,269.8,325.0,291.5
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_3_f0164.jpg,640,480,1,311.0,265.4,336.3,285.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_3_f0173.jpg,640,480,1,328.6,260.6,354.9,280.3
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_3_f0182.jpg,640,480,1,353.0,258.5,377.0,276.5
Handgun\Handgun_USRT_CCTV\PAH4_C1_P2_V1_HB_3_f0192.jpg,640,480,1,371.0,256.0,393.0,273.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P4_V1_HB_1_f0043.jpg,640,480,1,612.5,199.0,638.5,228.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P4_V1_HB_1_f0055.jpg,640,480,1,556.5,192.5,589.5,225.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P4_V1_HB_1_f0067.jpg,640,480,1,504.4,188.3,539.8,224.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P4_V1_HB_1_f0080.jpg,640,480,1,425.5,181.0,464.8,221.5
Handgun\Handgun_USRT_CCTV\PAH4_C1_P4_V1_HB_1_f0092.jpg,640,480,1,344.7,178.4,388.6,217.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P4_V1_HB_1_f0105.jpg,640,480,1,253.0,177.0,302.0,218.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P4_V1_HB_1_f0117.jpg,640,480,1,137.7,176.7,189.3,221.0
Handgun\Handgun_USRT_CCTV\PAH4_C1_P4_V1_HB_1_f0130.jpg,640,480,1,0.0,180.0,51.0,223.0
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_1_f0058.jpg,1920,1080,1,1844.0,535.0,1914.0,602.0
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_1_f0080.jpg,1920,1080,1,1587.3,508.7,1663.4,563.9
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_1_f0103.jpg,1920,1080,1,1310.0,490.7,1387.0,543.9
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_1_f0126.jpg,1920,1080,1,1059.8,470.4,1135.6,532.0
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_1_f0148.jpg,1920,1080,1,795.9,441.4,874.4,505.7
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_1_f0171.jpg,1920,1080,1,535.3,407.4,620.8,473.2
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_1_f0194.jpg,1920,1080,1,271.2,389.4,336.6,449.8
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_1_f0217.jpg,1920,1080,1,0.0,362.0,72.0,425.0
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_4_f0051.jpg,1920,1080,1,0.0,368.0,70.0,424.0
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_4_f0071.jpg,1920,1080,1,233.0,398.4,306.6,454.6
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_4_f0092.jpg,1920,1080,1,506.0,447.0,575.5,506.5
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_4_f0113.jpg,1920,1080,1,738.0,472.5,812.7,527.7
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_4_f0133.jpg,1920,1080,1,986.7,495.3,1063.4,553.3
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_4_f0154.jpg,1920,1080,1,1230.4,528.0,1315.3,592.0
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_4_f0175.jpg,1920,1080,1,1497.4,571.1,1590.6,644.4
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V1_HB_4_f0196.jpg,1920,1080,1,1837.5,621.0,1918.5,697.0
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V2_HB_3_f0064.jpg,1920,1080,1,1829.5,643.0,1918.5,741.0
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V2_HB_3_f0087.jpg,1920,1080,1,1532.3,595.7,1626.3,687.3
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V2_HB_3_f0110.jpg,1920,1080,1,1278.3,596.0,1373.7,668.0
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V2_HB_3_f0134.jpg,1920,1080,1,1000.9,566.1,1087.0,632.5
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V2_HB_3_f0157.jpg,1920,1080,1,738.0,530.0,824.0,597.0
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V2_HB_3_f0181.jpg,1920,1080,1,490.7,498.6,578.6,560.4
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V2_HB_3_f0204.jpg,1920,1080,1,234.5,475.0,329.5,539.0
Handgun\Handgun_USRT_CCTV\PAH4_C2_P3_V2_HB_3_f0228.jpg,1920,1080,1,0.0,455.0,81.0,520.0
