image_path,width,height,class_id,xmin,ymin,xmax,ymax
Handgun\Handgun_First_Clean_Jabez\armas (35)_jpg.rf.ZHaD3P5zRDkGAXF6SBem.jpg,1300,1097,1,562.0,345.0,725.0,718.0
Handgun\Handgun_First_Clean_Jabez\armas (2554)_jpg.rf.WWV6RTHLDxSLYeBs7sHj.jpg,160,120,1,5.0,3.0,156.0,119.0
Handgun\Handgun_First_Clean_Jabez\armas (1663)_jpg.rf.yTxdef9LwInywH3kyvUB.jpg,500,375,1,249.0,149.0,287.0,185.0
Handgun\Handgun_First_Clean_Jabez\86b762b3d1bb8506_jpg.rf.ytkrqQCAid8HH06FbpUr.jpg,1024,681,1,0.0,0.0,1023.0,680.0
Handgun\Handgun_First_Clean_Jabez\armas (206)_jpg.rf.z9cCyxXRNkeoN2PUnd9L.jpg,728,546,1,77.0,63.0,628.0,442.0
Handgun\Handgun_First_Clean_Jabez\armas (2688)_jpg.rf.vyaMZKRfYkJXwpQRiqFU.jpg,160,120,1,4.0,4.0,154.0,113.0
Handgun\Handgun_First_Clean_Jabez\armas (2958)_jpg.rf.x3MnGZ2TLJBgtSrSDvGj.jpg,400,360,1,90.0,148.0,271.0,250.0
Handgun\Handgun_First_Clean_Jabez\armas (733)_jpg.rf.OaNSOzPAf3bphF5fJjIT.jpg,309,400,1,167.0,102.0,304.0,211.0
Handgun\Handgun_First_Clean_Jabez\armas (498)_jpg.rf.i75bBJ976DL030vyfKXj.jpg,261,193,1,107.0,32.0,261.0,193.0
Handgun\Handgun_First_Clean_Jabez\armas (2376)_jpg.rf.x2inEwJ8Bfx0J6Bs91Xr.jpg,160,120,1,7.0,3.0,155.0,97.0
Handgun\Handgun_First_Clean_Jabez\armas (2914)_jpg.rf.AgbeMMyOrnHHcZutVmbm.jpg,450,300,1,160.0,6.0,368.0,193.0
Handgun\Handgun_First_Clean_Jabez\armas (1655)_jpg.rf.IacIFobxNqfTF8PZMvIp.jpg,500,500,1,209.0,153.0,312.0,409.0
Handgun\Handgun_First_Clean_Jabez\armas (2704)_jpg.rf.IrKeoq8PeWQo1ZKXiR78.jpg,160,120,1,3.0,1.0,160.0,117.0
Handgun\Handgun_First_Clean_Jabez\armas (2414)_jpg.rf.KqV4ScUsWrZHDyoWkEfz.jpg,160,120,1,4.0,3.0,158.0,112.0
Handgun\Handgun_First_Clean_Jabez\armas (2591)_jpg.rf.LVqneY9JD9TUTMKugLOn.jpg,160,120,1,1.0,5.0,158.0,114.0
Handgun\Handgun_First_Clean_Jabez\armas (229)_jpg.rf.xmcQdvaETNf6w4t642RK.jpg,1800,1426,1,1001.0,549.0,1453.0,1147.0
Handgun\Handgun_First_Clean_Jabez\a3ced0c9b6410463_jpg.rf.iJqXhRnpCRQYWaZRa9z8.jpg,1024,763,1,42.0,220.0,221.0,332.0
Handgun\Handgun_First_Clean_Jabez\a3ced0c9b6410463_jpg.rf.iJqXhRnpCRQYWaZRa9z8.jpg,1024,763,1,250.0,452.0,441.0,762.0
Handgun\Handgun_First_Clean_Jabez\a3ced0c9b6410463_jpg.rf.iJqXhRnpCRQYWaZRa9z8.jpg,1024,763,1,944.0,546.0,1005.0,635.0
Handgun\Handgun_First_Clean_Jabez\armas (2264)_jpg.rf.iCQqmuSssPesbl0hlueB.jpg,160,120,1,3.0,7.0,157.0,112.0
Handgun\Handgun_First_Clean_Jabez\armas (12)_jpg.rf.85lOmOMKDTa4wUcE8uuH.jpg,315,450,1,27.0,169.0,84.0,242.0
Handgun\Handgun_First_Clean_Jabez\armas (809)_jpg.rf.FanpZz0U8xJHXzx3YFVD.jpg,300,300,1,4.0,104.0,294.0,215.0
Handgun\Handgun_First_Clean_Jabez\armas (775)_jpg.rf.G0000E2wAu5ZqIn0DImC.jpg,300,201,1,1.0,2.0,300.0,198.0
Handgun\Handgun_First_Clean_Jabez\armas (2326)_jpg.rf.Hw45PSSAbNOlWcIF2JLm.jpg,160,120,1,3.0,4.0,154.0,114.0
Handgun\Handgun_First_Clean_Jabez\armas (311)_jpg.rf.I3qYqso1TmncusGBufdJ.jpg,270,194,1,55.0,46.0,107.0,80.0
Handgun\Handgun_First_Clean_Jabez\armas (354)_jpg.rf.6p4ZE6r0Cgrvz3tcefLW.jpg,661,496,1,227.0,196.0,278.0,310.0
Handgun\Handgun_First_Clean_Jabez\armas (916)_jpg.rf.LYHX9as1ZwI9F0p0ickp.jpg,275,183,1,65.0,34.0,215.0,137.0
Handgun\Handgun_First_Clean_Jabez\armas (1027)_jpg.rf.HBnxnE0niLbt5HBvGaEs.jpg,183,275,1,73.0,125.0,100.0,183.0
Handgun\Handgun_First_Clean_Jabez\armas (2294)_jpg.rf.LWxNwdK1APl19wZoMQQ7.jpg,160,120,1,2.0,1.0,157.0,119.0
Handgun\Handgun_First_Clean_Jabez\armas (687)_jpg.rf.HabXnMv3GTa4rOgtFtZq.jpg,720,484,1,67.0,323.0,182.0,480.0
Handgun\Handgun_First_Clean_Jabez\armas (687)_jpg.rf.HabXnMv3GTa4rOgtFtZq.jpg,720,484,1,315.0,326.0,437.0,479.0
Handgun\Handgun_First_Clean_Jabez\armas (687)_jpg.rf.HabXnMv3GTa4rOgtFtZq.jpg,720,484,1,550.0,325.0,675.0,482.0
Handgun\Handgun_First_Clean_Jabez\armas (687)_jpg.rf.HabXnMv3GTa4rOgtFtZq.jpg,720,484,1,242.0,92.0,461.0,239.0
Handgun\Handgun_First_Clean_Jabez\armas (687)_jpg.rf.HabXnMv3GTa4rOgtFtZq.jpg,720,484,1,553.0,85.0,669.0,241.0
Handgun\Handgun_First_Clean_Jabez\armas (235)_jpg.rf.I3l2CeHcG1prTgxGhw0k.jpg,200,150,1,8.0,32.0,185.0,96.0
Handgun\Handgun_First_Clean_Jabez\2e04af0134f9884d_jpg.rf.JrvxxeP3d3CUHCMH4ncA.jpg,1024,768,1,43.0,150.0,917.0,540.0
Handgun\Handgun_First_Clean_Jabez\armas (909)_jpg.rf.DlK2WcfIi7unS2QxC3Go.jpg,240,210,1,83.0,71.0,149.0,182.0
Handgun\Handgun_First_Clean_Jabez\59027a480205419a_jpg.rf.GCf22wTa0hP0cpHw9R1s.jpg,1024,683,1,259.0,173.0,969.0,682.0
Handgun\Handgun_First_Clean_Jabez\armas (1282)_jpg.rf.6QCOI1WLneHurtyAUmdT.jpg,500,333,1,171.0,69.0,277.0,234.0
Handgun\Handgun_First_Clean_Jabez\armas (366)_jpg.rf.8X2l31KMfGoxaviUpbgc.jpg,986,900,1,235.0,418.0,309.0,551.0
Handgun\Handgun_First_Clean_Jabez\armas (2208)_jpg.rf.ZWsBPKFg1jAVoWrKVWD8.jpg,160,120,1,2.0,1.0,157.0,116.0
Handgun\Handgun_First_Clean_Jabez\armas (2154)_jpg.rf.ZkzmLJLGaIQxpukOMrDh.jpg,1851,2190,1,87.0,21.0,1823.0,1251.0
Handgun\Handgun_First_Clean_Jabez\armas (2361)_jpg.rf.aAEe32ce9ZRO5P3YAMNt.jpg,160,120,1,10.0,1.0,157.0,113.0
Handgun\Handgun_First_Clean_Jabez\armas (172)_jpg.rf.sn3gUI4aVPtn1FLuUgK7.jpg,320,240,1,228.0,173.0,316.0,238.0
Handgun\Handgun_First_Clean_Jabez\armas (2046)_jpg.rf.cfA4Tjz8SUin9rbhH14g.jpg,1650,1100,1,240.0,310.0,1590.0,1100.0
Handgun\Handgun_First_Clean_Jabez\armas (1738)_jpg.rf.ttTCMG6n3cxa032sH8Da.jpg,500,375,1,54.0,63.0,462.0,312.0
Handgun\Handgun_First_Clean_Jabez\armas (1060)_jpg.rf.vttUdBS74ZatkiyFXHwu.jpg,400,268,1,73.0,59.0,280.0,204.0
Handgun\Handgun_First_Clean_Jabez\armas (2731)_jpg.rf.Yr3aBY9gyCa2JZoAdntp.jpg,160,120,1,4.0,3.0,157.0,106.0
Handgun\Handgun_First_Clean_Jabez\armas (2684)_jpg.rf.fGxIcQU0SltHN9k19f5L.jpg,160,120,1,2.0,1.0,155.0,116.0
Handgun\Handgun_First_Clean_Jabez\armas (2186)_jpg.rf.0wEAL9QmUvZuyPNMYLfH.jpg,160,120,1,5.0,3.0,156.0,115.0
Handgun\Handgun_First_Clean_Jabez\armas (2691)_jpg.rf.2c1tu0KERrp5HcTgtNmc.jpg,160,120,1,2.0,1.0,155.0,116.0
Handgun\Handgun_First_Clean_Jabez\armas (2980)_jpg.rf.YrRVOaGHmzPuF4ir1Rrp.jpg,412,443,1,8.0,17.0,348.0,405.0
Handgun\Handgun_First_Clean_Jabez\armas (2732)_jpg.rf.NYqjpV8SQhT3duP5ASFe.jpg,160,120,1,4.0,5.0,155.0,119.0
Handgun\Handgun_First_Clean_Jabez\armas (1249)_jpg.rf.RQ9liuVLDugkMfJNKx3I.jpg,500,375,1,11.0,50.0,485.0,341.0
Handgun\Handgun_First_Clean_Jabez\aab5f2158ebe0d74_jpg.rf.RWczTnWiKaGX6LCp51WS.jpg,1024,681,1,0.0,0.0,1023.0,681.0
Handgun\Handgun_First_Clean_Jabez\armas (2912)_jpg.rf.RudAdRXjookrDly3eSZW.jpg,632,420,1,75.0,169.0,370.0,313.0
Handgun\Handgun_First_Clean_Jabez\armas (239)_jpg.rf.C2BsHRZzw5j0ysPD4Jjn.jpg,550,412,1,82.0,112.0,464.0,403.0
Handgun\Handgun_First_Clean_Jabez\armas (2576)_jpg.rf.uYxnYEbOYKlL8YMu9dVV.jpg,160,120,1,2.0,1.0,158.0,114.0
Handgun\Handgun_First_Clean_Jabez\armas (2052)_jpg.rf.uyzfbXSRqveDGVsg9DrK.jpg,443,341,1,4.0,11.0,439.0,334.0
Handgun\Handgun_First_Clean_Jabez\armas (1124)_jpg.rf.uzpoauGkhRIEeECzzKsP.jpg,940,545,1,222.0,112.0,368.0,537.0
Handgun\Handgun_First_Clean_Jabez\1c5fc11fd05f3534_jpg.rf.6OAgxqUN7cd52Ut64tEr.jpg,764,1024,1,186.0,75.0,715.0,993.0
Handgun\Handgun_First_Clean_Jabez\armas (2221)_jpg.rf.Eov2K6voDCHOKaw83hMo.jpg,160,120,1,3.0,3.0,157.0,117.0
Handgun\Handgun_First_Clean_Jabez\065c7e3482399cfb_jpg.rf.Qn2CtVj7yKfKkKEV8Hsz.jpg,1024,1024,1,0.0,308.0,1022.0,1022.0
Handgun\Handgun_First_Clean_Jabez\armas (2873)_jpg.rf.R49BSUcDkNFNIfCz6ldQ.jpg,400,270,1,23.0,17.0,373.0,253.0
Handgun\Handgun_First_Clean_Jabez\armas (906)_jpg.rf.RKjWnDg360M4jYaIQbEy.jpg,177,285,1,34.0,88.0,91.0,164.0
Handgun\Handgun_First_Clean_Jabez\armas (1208)_jpg.rf.HEw3PGc4VglqyCHLgHgL.jpg,590,441,1,135.0,163.0,556.0,398.0
Handgun\Handgun_First_Clean_Jabez\armas (1208)_jpg.rf.HEw3PGc4VglqyCHLgHgL.jpg,590,441,1,18.0,5.0,406.0,321.0
Handgun\Handgun_First_Clean_Jabez\310537222f4d8c1d_jpg.rf.XUlkamkyfiJtaX3nJ3Ec.jpg,1024,768,1,55.0,131.0,958.0,678.0
Handgun\Handgun_First_Clean_Jabez\armas (729)_jpg.rf.n4s80lsVA4yqnrxQVHIi.jpg,420,253,1,3.0,2.0,365.0,150.0
Handgun\Handgun_First_Clean_Jabez\armas (953)_jpg.rf.bWrZiwGT4QSROkhEJtmk.jpg,262,192,1,177.0,54.0,254.0,136.0
Handgun\Handgun_First_Clean_Jabez\armas (2324)_jpg.rf.cSRgAzzRbwm0W7s70b1l.jpg,160,120,1,2.0,3.0,153.0,114.0
Handgun\Handgun_First_Clean_Jabez\armas (74)_jpg.rf.dJO7DKaQkk2nvVoPbMaz.jpg,640,360,1,358.0,111.0,385.0,131.0
Handgun\Handgun_First_Clean_Jabez\armas (1638)_jpg.rf.dq04FBqMhna27h9BeQYq.jpg,500,375,1,57.0,11.0,475.0,301.0
Handgun\Handgun_First_Clean_Jabez\armas (578)_jpg.rf.FKdjZ0mGvzCVVpyKLGXH.jpg,3162,1634,1,1873.0,277.0,3066.0,1392.0
Handgun\Handgun_First_Clean_Jabez\armas (399)_jpg.rf.FKRXlrclpAyeNX743kmm.jpg,682,1023,1,155.0,358.0,326.0,543.0
Handgun\Handgun_First_Clean_Jabez\armas (1427)_jpg.rf.lb2F3rsKOnSKmrlQO2Jn.jpg,500,337,1,39.0,48.0,456.0,283.0
Handgun\Handgun_First_Clean_Jabez\armas (1948)_jpg.rf.lfDELjioyWZGBUudxumI.jpg,1500,1176,1,613.0,345.0,813.0,745.0
Handgun\Handgun_First_Clean_Jabez\armas (1729)_jpg.rf.lwwBXlYlbyxt5rQfCoeP.jpg,500,333,1,1.0,115.0,390.0,327.0
Handgun\Handgun_First_Clean_Jabez\armas (1066)_jpg.rf.mSbdwgreMmhpv9yYvb2c.jpg,639,439,1,126.0,172.0,347.0,407.0
Handgun\Handgun_First_Clean_Jabez\armas (1532)_jpg.rf.n6YLofCODlPQFxYqVfNz.jpg,500,375,1,159.0,144.0,400.0,350.0
Handgun\Handgun_First_Clean_Jabez\4275b8e4a57f855c_jpg.rf.0G4z7qUtPrPBds1O9g4y.jpg,1024,685,1,320.0,34.0,1023.0,684.0
Handgun\Handgun_First_Clean_Jabez\armas (843)_jpg.rf.1xrrZPkmsuI6Wrzy4S3y.jpg,249,202,1,22.0,32.0,161.0,136.0
Handgun\Handgun_First_Clean_Jabez\bc92766a62d56fc0_jpg.rf.20wXvLXjpmWTYGdnR9jP.jpg,1024,685,1,116.0,71.0,691.0,589.0
Handgun\Handgun_First_Clean_Jabez\armas (1209)_jpg.rf.2BEvJiUIPEcsoOdlYPUs.jpg,370,336,1,93.0,13.0,362.0,227.0
Handgun\Handgun_First_Clean_Jabez\armas (1975)_jpg.rf.2Kav53TrpEvXtqL7biDZ.jpg,1100,733,1,76.0,6.0,1009.0,726.0
Handgun\Handgun_First_Clean_Jabez\armas (2141)_jpg.rf.RJ6XQmetIrFBP9fEDVgP.jpg,677,409,1,10.0,15.0,665.0,270.0
Handgun\Handgun_First_Clean_Jabez\armas (519)_jpg.rf.xyunYXVzKOvyUzNDQJep.jpg,240,160,1,62.0,18.0,218.0,128.0
Handgun\Handgun_First_Clean_Jabez\armas (1321)_jpg.rf.idEF5THMept0Hu47wJSO.jpg,1000,944,1,88.0,55.0,946.0,891.0
Handgun\Handgun_First_Clean_Jabez\armas (1998)_jpg.rf.kvA9jelDRKbBOJayYkwr.jpg,640,444,1,394.0,234.0,547.0,301.0
Handgun\Handgun_First_Clean_Jabez\armas (2973)_jpg.rf.lPfWISlNaxWys5EMhKlJ.jpg,1530,958,1,26.0,11.0,1497.0,946.0
Handgun\Handgun_First_Clean_Jabez\armas (2715)_jpg.rf.3A8Nw5E0CeMEx3js5WLm.jpg,160,120,1,2.0,1.0,156.0,117.0
Handgun\Handgun_First_Clean_Jabez\5006f6ce40142eea_jpg.rf.1lyvmuYjyNrw6HPzrsNS.jpg,1024,824,1,189.0,223.0,877.0,657.0
Handgun\Handgun_First_Clean_Jabez\f862a8347f9611ab_jpg.rf.RZWclzs9dPypoMbmIEna.jpg,965,1024,1,749.0,373.0,888.0,459.0
Handgun\Handgun_First_Clean_Jabez\armas (1613)_jpg.rf.RnQdoHWKhOsJcupCIdOq.jpg,500,375,1,26.0,88.0,490.0,323.0
Handgun\Handgun_First_Clean_Jabez\armas (435)_jpg.rf.6VoFc7ge9ssbIUR5ioi3.jpg,682,1023,1,391.0,610.0,647.0,823.0
Handgun\Handgun_First_Clean_Jabez\armas (2737)_jpg.rf.6pXfQOvrhfUqeeAECtVS.jpg,160,120,1,2.0,17.0,158.0,119.0
Handgun\Handgun_First_Clean_Jabez\armas (1013)_jpg.rf.IZGy0fQhcPOfpKWFJR5e.jpg,275,184,1,76.0,47.0,181.0,103.0
Handgun\Handgun_First_Clean_Jabez\armas (165)_jpg.rf.IyGWwQAcPb0E71EMzSGX.jpg,399,600,1,122.0,324.0,176.0,361.0
Handgun\Handgun_First_Clean_Jabez\armas (469)_jpg.rf.IyYed99E0Fk6C6NQX0iQ.jpg,1023,586,1,351.0,106.0,821.0,329.0
Handgun\Handgun_First_Clean_Jabez\2c5a20af91db266e_jpg.rf.r4JgFb1Nawv5bgv3HxbF.jpg,1024,768,1,0.0,63.0,988.0,697.0
Handgun\Handgun_First_Clean_Jabez\armas (1789)_jpg.rf.rZ1KpttmjIt39stRGMiK.jpg,610,394,1,82.0,90.0,386.0,234.0
Handgun\Handgun_First_Clean_Jabez\armas (2386)_jpg.rf.rx3zkqUL9amKyQrPR6RM.jpg,160,120,1,4.0,1.0,157.0,113.0
Handgun\Handgun_First_Clean_Jabez\armas (2717)_jpg.rf.sOqdByKKMPh85FKGa3H0.jpg,160,120,1,2.0,2.0,155.0,118.0
Handgun\Handgun_First_Clean_Jabez\armas (1030)_jpg.rf.gzKxfrNqJxIY8qfplw1a.jpg,183,275,1,28.0,37.0,64.0,99.0
Handgun\Handgun_First_Clean_Jabez\armas (2252)_jpg.rf.4sYGOSvW95TSNV2RR4Iq.jpg,160,120,1,2.0,3.0,155.0,112.0
Handgun\Handgun_First_Clean_Jabez\armas (2020)_jpg.rf.vuNHCQJDbXk15ULjQtCS.jpg,506,307,1,26.0,16.0,482.0,296.0
Handgun\Handgun_First_Clean_Jabez\6a0bc472098cb90a_jpg.rf.xNo8o2W4ZJpfIrChXqW7.jpg,1024,683,1,183.0,92.0,408.0,459.0
Handgun\Handgun_First_Clean_Jabez\armas (655)_jpg.rf.xvKzFDLwM0lIZoCqxLew.jpg,425,320,1,143.0,83.0,334.0,244.0
Handgun\Handgun_First_Clean_Jabez\armas (1628)_jpg.rf.z5tAqSfghEY94zxh0Xyd.jpg,460,345,1,26.0,93.0,445.0,264.0
Handgun\Handgun_First_Clean_Jabez\armas (2536)_jpg.rf.zC2huca0kthT17tJSbD3.jpg,160,120,1,3.0,3.0,157.0,113.0
Handgun\Handgun_First_Clean_Jabez\armas (314)_jpg.rf.MsRdcjwUrPXHuE37rREe.jpg,134,178,1,70.0,25.0,111.0,94.0
Handgun\Handgun_First_Clean_Jabez\armas (2631)_jpg.rf.NdLRtSsneJnkHrFjkZx8.jpg,160,120,1,5.0,1.0,158.0,115.0
Handgun\Handgun_First_Clean_Jabez\armas (622)_jpg.rf.6M5j1oIKKPvS2URQWbVJ.jpg,661,496,1,108.0,31.0,549.0,463.0
Handgun\Handgun_First_Clean_Jabez\b4aa4ea0b5de9e02_jpg.rf.B4bB84TPNgsbABulwNkq.jpg,1024,768,1,0.0,11.0,694.0,711.0
Handgun\Handgun_First_Clean_Jabez\armas (387)_jpg.rf.tn0AXgmy2jE5BNqoJFuI.jpg,700,500,1,6.0,106.0,698.0,406.0
Handgun\Handgun_First_Clean_Jabez\armas (1367)_jpg.rf.wghY1oML2LoD5TzLCHsE.jpg,500,375,1,275.0,42.0,406.0,198.0
Handgun\Handgun_First_Clean_Jabez\armas (1472)_jpg.rf.2HgvJd3c19cIOP8Y6Qyp.jpg,374,500,1,25.0,225.0,346.0,422.0
Handgun\Handgun_First_Clean_Jabez\armas (1524)_jpg.rf.wRWgfzhNksWxO68eBStQ.jpg,500,333,1,38.0,58.0,471.0,305.0
Handgun\Handgun_First_Clean_Jabez\armas (1283)_jpg.rf.UiZqEHxV4YGU5qfixvm0.jpg,500,375,1,30.0,141.0,239.0,230.0
Handgun\Handgun_First_Clean_Jabez\armas (2477)_jpg.rf.W3O6pmTkeNidzWGGiX43.jpg,160,120,1,5.0,4.0,151.0,111.0
Handgun\Handgun_First_Clean_Jabez\34826bfe72a31684_jpg.rf.Bq4mK0hwqJrGErU61ocQ.jpg,1024,631,1,0.0,70.0,979.0,631.0
Handgun\Handgun_First_Clean_Jabez\armas (978)_jpg.rf.9sAimEYUw0d7y06uT1Ji.jpg,261,193,1,85.0,20.0,225.0,71.0
Handgun\Handgun_First_Clean_Jabez\78dd7745cdd0a5cb_jpg.rf.21MbfFQmX9EVSxNLvI05.jpg,1024,681,1,131.0,45.0,695.0,459.0
Handgun\Handgun_First_Clean_Jabez\armas (935)_jpg.rf.52rx3qXTJ07CpgjIqdJb.jpg,259,194,1,4.0,1.0,214.0,90.0
Handgun\Handgun_First_Clean_Jabez\831f04c7b16ad888_jpg.rf.LWgVzOZGmBpizSzr1fJe.jpg,1024,678,1,0.0,0.0,210.0,368.0
Handgun\Handgun_First_Clean_Jabez\831f04c7b16ad888_jpg.rf.LWgVzOZGmBpizSzr1fJe.jpg,1024,678,1,301.0,98.0,791.0,471.0
Handgun\Handgun_First_Clean_Jabez\armas (1210)_jpg.rf.IG6hd7o1g9rN1SQn2RLm.jpg,500,353,1,12.0,6.0,496.0,303.0
Handgun\Handgun_First_Clean_Jabez\armas (2659)_jpg.rf.LP40ySnBzW8C5nDXC3xn.jpg,160,120,1,2.0,1.0,157.0,119.0
Handgun\Handgun_First_Clean_Jabez\armas (1005)_jpg.rf.pCR3gBor546c4QBn5W0I.jpg,301,167,1,85.0,50.0,173.0,117.0
Handgun\Handgun_First_Clean_Jabez\95d93d4dab03067f_jpg.rf.pIER3rxLtrZS27TrrSlU.jpg,1024,768,1,41.0,154.0,955.0,642.0
Handgun\Handgun_First_Clean_Jabez\armas (1866)_jpg.rf.Hd049ijg18vdmZflGxiX.jpg,517,264,1,274.0,157.0,359.0,202.0
Handgun\Handgun_First_Clean_Jabez\25bf59064babc45d_jpg.rf.CvMftSsMIHgioCAU2myi.jpg,1024,575,1,0.0,43.0,1023.0,574.0
Handgun\Handgun_First_Clean_Jabez\armas (2692)_jpg.rf.hqeQm7h7pn07ilFaUmq5.jpg,160,120,1,3.0,1.0,157.0,117.0
Handgun\Handgun_First_Clean_Jabez\armas (872)_jpg.rf.2L3zaDZOWnAVDYZ0oRev.jpg,254,199,1,105.0,50.0,140.0,126.0
Handgun\Handgun_First_Clean_Jabez\armas (2116)_jpg.rf.N4Z52sgHDwOUieu1yfUb.jpg,852,480,1,96.0,77.0,594.0,378.0
Handgun\Handgun_First_Clean_Jabez\armas (2835)_jpg.rf.Nchmgzq3hFldCaIEn7ka.jpg,393,590,1,233.0,446.0,329.0,518.0
Handgun\Handgun_First_Clean_Jabez\armas (2835)_jpg.rf.Nchmgzq3hFldCaIEn7ka.jpg,393,590,1,297.0,445.0,369.0,495.0
Handgun\Handgun_First_Clean_Jabez\armas (2835)_jpg.rf.Nchmgzq3hFldCaIEn7ka.jpg,393,590,1,21.0,132.0,89.0,182.0
Handgun\Handgun_First_Clean_Jabez\armas (2835)_jpg.rf.Nchmgzq3hFldCaIEn7ka.jpg,393,590,1,125.0,133.0,188.0,172.0
Handgun\Handgun_First_Clean_Jabez\armas (2835)_jpg.rf.Nchmgzq3hFldCaIEn7ka.jpg,393,590,1,233.0,15.0,272.0,67.0
Handgun\Handgun_First_Clean_Jabez\armas (2185)_jpg.rf.M6Zt1MmcGQW0aIewl3Sd.jpg,160,120,1,2.0,1.0,158.0,114.0
Handgun\Handgun_First_Clean_Jabez\armas (1520)_jpg.rf.fHd7wqvUBPAhrVEf6Bon.jpg,500,375,1,272.0,128.0,436.0,328.0
Handgun\Handgun_First_Clean_Jabez\armas (1520)_jpg.rf.fHd7wqvUBPAhrVEf6Bon.jpg,500,375,1,4.0,185.0,90.0,328.0
Handgun\Handgun_First_Clean_Jabez\armas (1520)_jpg.rf.fHd7wqvUBPAhrVEf6Bon.jpg,500,375,1,99.0,138.0,191.0,312.0
Handgun\Handgun_First_Clean_Jabez\armas (1520)_jpg.rf.fHd7wqvUBPAhrVEf6Bon.jpg,500,375,1,179.0,133.0,293.0,300.0
Handgun\Handgun_First_Clean_Jabez\armas (1520)_jpg.rf.fHd7wqvUBPAhrVEf6Bon.jpg,500,375,1,1.0,15.0,76.0,114.0
Handgun\Handgun_First_Clean_Jabez\armas (1520)_jpg.rf.fHd7wqvUBPAhrVEf6Bon.jpg,500,375,1,36.0,67.0,231.0,134.0
Handgun\Handgun_First_Clean_Jabez\armas (1520)_jpg.rf.fHd7wqvUBPAhrVEf6Bon.jpg,500,375,1,87.0,14.0,339.0,112.0
Handgun\Handgun_First_Clean_Jabez\armas (1520)_jpg.rf.fHd7wqvUBPAhrVEf6Bon.jpg,500,375,1,334.0,92.0,499.0,150.0
Handgun\Handgun_First_Clean_Jabez\armas (1520)_jpg.rf.fHd7wqvUBPAhrVEf6Bon.jpg,500,375,1,302.0,13.0,439.0,83.0
Handgun\Handgun_First_Clean_Jabez\armas (2698)_jpg.rf.BFjfv2abnnwpSnOabxLZ.jpg,160,120,1,1.0,1.0,155.0,117.0
Handgun\Handgun_First_Clean_Jabez\armas (2111)_jpg.rf.OPfvC5uXc7aGxl0ZOCBA.jpg,320,205,1,5.0,9.0,316.0,189.0
Handgun\Handgun_First_Clean_Jabez\armas (1372)_jpg.rf.Pgilb6fscx9iq4tkz7kt.jpg,500,376,1,30.0,70.0,365.0,374.0
Handgun\Handgun_First_Clean_Jabez\af3c3efdc1b3cc31_jpg.rf.RY4GUBZBzFvj4xOySjHt.jpg,1024,768,1,690.0,61.0,1024.0,458.0
Handgun\Handgun_First_Clean_Jabez\armas (2831)_jpg.rf.tg4Fj5HxbylXOVWluzn6.jpg,1200,800,1,553.0,302.0,833.0,511.0
Handgun\Handgun_First_Clean_Jabez\armas (2335)_jpg.rf.kURvzwHAlzzzG0qICRKQ.jpg,160,120,1,6.0,3.0,155.0,115.0
Handgun\Handgun_First_Clean_Jabez\armas (224)_jpg.rf.AWDHtEILtEiQzd8qZJ5M.jpg,5616,3744,1,1869.0,1413.0,2852.0,2101.0
Handgun\Handgun_First_Clean_Jabez\armas (1403)_jpg.rf.RtRoLESVr5yFs2JyxUhf.jpg,500,375,1,104.0,99.0,386.0,307.0
Handgun\Handgun_First_Clean_Jabez\armas (470)_jpg.rf.thwq7eKbsPmlstyb7WeQ.jpg,742,1023,1,100.0,223.0,322.0,565.0
Handgun\Handgun_First_Clean_Jabez\armas (682)_jpg.rf.tSj5XcgcvJ2fttT1ubbl.jpg,620,458,1,62.0,42.0,430.0,405.0
Handgun\Handgun_First_Clean_Jabez\armas (732)_jpg.rf.u41wLoeBMRISbtO2gkGC.jpg,700,375,1,90.0,11.0,593.0,362.0
Handgun\Handgun_First_Clean_Jabez\armas (2002)_jpg.rf.WNBNn0MX1WkCutN4owiv.jpg,450,319,1,45.0,98.0,135.0,119.0
Handgun\Handgun_First_Clean_Jabez\85211aa80547d052_jpg.rf.neFagb1XQRFMDAA4pfgA.jpg,1024,683,1,166.0,49.0,869.0,530.0
Handgun\Handgun_First_Clean_Jabez\armas (2793)_jpg.rf.fA9nOflZ5daJ8vaZwG79.jpg,600,251,1,194.0,178.0,251.0,228.0
Handgun\Handgun_First_Clean_Jabez\armas (2793)_jpg.rf.fA9nOflZ5daJ8vaZwG79.jpg,600,251,1,221.0,201.0,278.0,244.0
Handgun\Handgun_First_Clean_Jabez\armas (2793)_jpg.rf.fA9nOflZ5daJ8vaZwG79.jpg,600,251,1,160.0,153.0,217.0,197.0
Handgun\Handgun_First_Clean_Jabez\armas (2401)_jpg.rf.UBQe1OzOi0HnaMdmY47Y.jpg,160,120,1,10.0,9.0,155.0,112.0
Handgun\Handgun_First_Clean_Jabez\armas (2507)_jpg.rf.VN9TniDmr6VD77jal0T8.jpg,160,120,1,2.0,3.0,158.0,113.0
Handgun\Handgun_First_Clean_Jabez\armas (2666)_jpg.rf.da19JSlhN701hYNNb70H.jpg,160,120,1,4.0,3.0,157.0,117.0
Handgun\Handgun_First_Clean_Jabez\armas (1133)_jpg.rf.ENl1yLHlbBeO5XtRQf1c.jpg,660,440,1,262.0,107.0,323.0,137.0
